PartNo,Barcode,Size,Diameter,Width,Description,Cap,Bore,Load,Finish,Offset,Backspace,Bolt Pattern1,Bolt Pattern2,Additional Info,Brand,Style,Discontinued,Special,Length,Width,Height,Gross Weight,MSRP,Price,Qty AL,Qty CA,Qty IN,Qty TX,Qty NC,Qty ON,L Pic,XL Pic
426H2865MB40,886821167005,20X8.5,20,8.5,5-114.3 MB VIS CROSS II,C425MB-V,73.1,2100,Matte Black,40,6.3,5-4.5 (5-114.3),,,VIS-VIS,426H,No,No,22.5,22.5,10.5,34.58,251.99,178.83,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H2890HS20,886821161034,20X8.5,20,8.5,5-115 HYPSLV VIS CROSS II,C426S-V,73.1,2100,Hyper Silver,20,5.5,5-115,,,VIS-VIS,426H,No,No,22.75,22.75,10.75,35.2,360.49,227.46,0,142,69,5,5,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_20x85-1602-137-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_20x85-1602-137-00-1000.jpg
426H4503C38,886821006274,14X5.5,14,5.5,4-100/114.3 GM VIS CROSS,C425-V,73.1,1800,Chrome,38,4.75,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,0,0,0,0,242.5,173.14,79,26,0,0,20,0,,
426H4503GM38,886821160853,14X5.5,14,5.5,4-100/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,4.75,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,16.25,16.25,7.75,17.5,163.45,98.17,148,233,123,311,25,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-163-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-163-00-1000.jpg
426H4503MB38,886821161416,14X5.5,14,5.5,4-100/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,4.75,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,16.25,16.25,7.75,17.5,163.45,98.17,62,0,80,1,10,7,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-162-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-162-00-1000.jpg
426H4503WPS38,886821225477,14X5.5,14,5.5,4-100/114.3 WPS VIS CROSS,C426WPS-V,73.1,1800,Winter Paint-Silver( Salt Resistant),38,4.75,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,0,0,0,0,120.57,86.09,0,0,0,0,0,0,,
426H4518MB38,886821161423,14X5.5,14,5.5,5-100/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,4.75,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,16.5,16.5,8,17.4,163.45,98.17,0,52,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H5603C38,886821178117,15X6.5,15,6.5,4-100/114.3 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.25,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,17,17,8.5,20.4,278.02,176.08,11,72,2,0,4,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H5603GM38,886821161171,15X6.5,15,6.5,4-100/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.25,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,17,17,8.5,19.4,174.14,109.07,146,603,123,485,36,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-163-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-163-00-1000.jpg
426H5603MB38,886821161447,15X6.5,15,6.5,4-100/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.25,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,17,17,8.5,19.3,174.14,109.07,0,40,70,104,43,16,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-162-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-162-00-1000.jpg
426H5603WPS38,886821225484,15X6.5,15,6.5,4-100/114.3 WPS VIS CROSS,C425WPS-V,73.1,1800,Winter Paint-Silver( Salt Resistant),38,5.25,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,0,0,0,0,140.21,100.12,0,0,0,0,0,0,,
426H5614C38,886821178124,15X6.5,15,6.5,5-108/114.3 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.25,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17.25,17.25,8.5,19.9,278.02,176.08,12,12,1,0,8,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H5614GM38,886821161188,15X6.5,15,6.5,5-108/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.25,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17,17,8.5,19.7,174.14,109.07,26,370,187,300,16,3,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H5614MB38,886821167012,15X6.5,15,6.5,5-108/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.25,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17,17,8.5,19.4,174.14,109.07,40,108,61,3,15,5,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H5618GM38,886821161195,15X6.5,15,6.5,5-100/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.25,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17,17,8.5,19.5,174.14,109.07,0,0,0,672,0,8,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H5618MB38,886821161454,15X6.5,15,6.5,5-100/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.25,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17,17,8.5,19.4,174.14,109.07,68,107,74,60,8,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H5618WPS38,886821225491,15X6.5,15,6.5,5-100/114.3 WPS VIS CROSS,C425WPS-V,73.1,1800,Winter Paint-Silver( Salt Resistant),38,5.25,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17.25,17.25,8.75,19.1,140.21,100.12,0,0,0,0,0,0,,
426H5620C38,886821178148,15X6.5,15,6.5,5-112/114.3 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.25,5-112,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17.25,17.25,8.5,19.65,278.02,176.08,5,1,1,0,0,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H5620GM38,886821161201,15X6.5,15,6.5,5-112/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.25,5-112,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17.25,17.25,8.5,19.95,174.14,109.07,0,27,14,0,8,3,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H5620MB38,886821161461,15X6.5,15,6.5,5-112/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.25,5-112,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,17.25,17.25,8.5,19.85,174.14,109.07,8,30,8,20,16,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H6701MB42,886821161478,16X7,16,7,4-100/108 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,42,5.65,4-100,4-4.25 (4-108),,VIS-VIS,426H,No,No,18.5,18.5,9.25,22.64,192.47,121.54,95,235,97,0,8,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-162-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-162-00-1000.jpg
426H6703C38,886821178179,16X7,16,7,4-100/114.3 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.5,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,19,19,10,20,297.88,188.52,30,4,17,0,0,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H6703GM38,886821161225,16X7,16,7,4-100/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,21.8,192.47,121.54,70,193,6,0,10,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-163-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-163-00-1000.jpg
426H6703MB38,886821161485,16X7,16,7,4-100/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.5,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.5,22.4,192.47,121.54,168,350,225,178,31,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-162-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-162-00-1000.jpg
426H6714C38,886821178186,16X7,16,7,5-108/114.3 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.5,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,23.6,297.88,188.52,1,0,1,0,12,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H6714GM38,886821161249,16X7,16,7,5-108/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.5,192.47,121.54,77,37,0,35,6,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H6714MB38,886821167029,16X7,16,7,5-108/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.5,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.45,192.47,121.54,122,150,239,100,12,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H6714WPS38,886821225507,16X7,16,7,5-108/114.3 WPS VIS CROSS,C425WPS-V,73.1,1800,Winter Paint-Silver( Salt Resistant),38,5.5,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.5,18.5,9.25,21.25,157.15,112.2,26,49,78,0,0,0,,
426H6718C38,886821178193,16X7,16,7,5-100/114.3 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.5,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.8,297.88,188.52,41,36,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H6718GM38,886821161287,16X7,16,7,5-100/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.2,192.47,121.54,86,116,280,166,14,3,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H6718MB38,886821161546,16X7,16,7,5-100/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.5,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.2,192.47,121.54,18,241,15,67,12,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H6718WPS38,886821225514,16X7,16,7,5-100/114.3 WPS VIS CROSS,C425WPS-V,73.1,1800,Winter Paint-Silver( Salt Resistant),38,5.5,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.5,18.5,9.25,21.5,157.15,112.2,0,0,0,0,0,5,,
426H6719C38,886821178209,16X7,16,7,5-112/120 CHR VIS CROSS,C425-V,72.56,1800,Chrome,38,5.5,5-112,5-120,,VIS-VIS,426H,No,No,18.25,18.25,9.25,23.6,297.88,188.52,6,16,12,0,8,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H6719GM38,886821161263,16X7,16,7,5-112/120 GM VIS CROSS,C426GM-V,72.56,1800,Gunmetal,38,5.5,5-112,5-120,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.4,192.47,121.54,151,0,91,0,19,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H6719MB38,886821167036,16X7,16,7,5-112/120 MB VIS CROSS,C425MB-V,72.56,1800,Matte Black,38,5.5,5-112,,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.3,142.25,98.9,243,378,45,72,4,4,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H6720GM38,886821161294,16X7,16,7,5-112/114.3 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,5-112,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.4,192.47,121.54,35,16,3,39,4,4,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H6720MB48,886821161591,16X7,16,7,5-112/114.3 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,48,5.9,5-112,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18,18,9,18.9,192.47,121.54,0,36,16,10,20,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H6721C38,886821178223,16X7,16,7,5-114.3/120 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.5,5-4.5 (5-114.3),5-120,,VIS-VIS,426H,No,No,18.25,18.25,9.25,25.3,297.88,188.52,0,12,2,0,12,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H6721GM38,886821161300,16X7,16,7,5-114.3/120 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,5-4.5 (5-114.3),5-120,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.95,192.47,121.54,79,38,25,0,4,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H6721MB38,886821161560,16X7,16,7,5-114.3/120 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.5,5-4.5 (5-114.3),5-120,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.4,192.47,121.54,19,152,151,2,36,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H6768GM38,886821161270,16X7,16,7,5-110/115 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,5-110,5-115,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22,192.47,121.54,71,108,12,45,24,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H6768MB38,886821161577,16X7,16,7,5-110/115 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.5,5-110,5-115,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.7,192.47,121.54,91,54,182,46,8,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H6768WPS38,886821225521,16X7,16,7,5-110/115 WPS VIS CROSS,C425WPS-V,73.1,1800,Winter Paint-Silver( Salt Resistant),38,5.5,5-110,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,18.5,18.5,9.25,21.25,157.15,112.2,0,0,2,0,0,0,,
426H6795C38,886821178247,16X7,16,7,5-105/115 CHR VIS CROSS,C425-V,73.1,1800,Chrome,38,5.5,5-105,5-115,,VIS-VIS,426H,No,No,18.25,18.25,9.25,25.3,297.88,188.52,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H6795GM38,886821161317,16X7,16,7,5-105/115 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,5-105,5-115,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22.45,192.47,121.54,144,438,105,0,12,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H6795MB38,886821161584,16X7,16,7,5-105/115 MB VIS CROSS,C425MB-V,73.1,1800,Matte Black,38,5.5,5-105,5-115,,VIS-VIS,426H,No,No,18.25,18.25,9.25,22,192.47,121.54,128,22,165,51,6,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H7703GM38,886821161331,17X7.5,17,7.5,4-100/114.3 GM VIS CROSS,C426GM-V,73.1,1900,Gunmetal,38,5.75,4-100,4-4.5 (4-114.3),,VIS-VIS,426H,No,No,19.5,19.5,9.5,27.15,223.01,141.79,0,33,1,0,4,3,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-163-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-163-00-1000.jpg
426H7714C38,886821178339,17X7.5,17,7.5,5-108/114.3 CHR VIS CROSS,C426-V,73.1,1900,Chrome,38,5.75,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19.5,19.5,9.5,26.5,340.65,216.57,0,1,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H7714MB38,886821161706,17X7.5,17,7.5,5-108/114.3 MB VIS CROSS,C425MB-V,73.1,1900,Matte Black,38,5.75,5-4.25 (5-108),5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19,19,10,26.75,223.01,141.79,84,92,124,17,40,4,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H7718C40,886821178315,17X7.5,17,7.5,5-100/114.3 CHR VIS CROSS,C425-V,73.1,1900,Chrome,40,5.9,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19.25,19.25,9.75,27.2,340.65,216.57,20,2,39,16,16,0,,
426H7718GM40,886821160884,17X7.5,17,7.5,5-100/114.3 GM VIS CROSS,C426GM-V,73.1,1900,Gunmetal,40,5.8,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19.5,19.5,9.75,26.3,223.01,141.79,0,171,0,1207,0,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H7718MB40,886821161683,17X7.5,17,7.5,5-100/114.3 MB VIS CROSS,C425MB-V,73.1,1900,Matte Black,40,5.9,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19.5,19.5,9.5,27.1,223.01,141.79,116,1,11,1,15,2,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H7718WPS40,886821225538,17X7.5,17,7.5,5-100/114.3 WPS VIS CROSS,C425WPS-V,73.1,1800,Winter Paint-Silver( Salt Resistant),38,5.82,5-100,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19.5,19.5,19.25,26.85,182.9,130.58,0,3,0,0,0,0,,
426H7719MB38,886821161713,17X7.5,17,7.5,5-112/120 MB VIS CROSS,C425MB-V,72.56,1900,Matte Black,38,5.75,5-112,,,VIS-VIS,426H,No,No,19.5,19.5,9.5,27.12,223.01,141.79,77,92,83,19,28,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H7720C38,886821178285,17X7.5,17,7.5,5-112/114.3 CHR VIS CROSS,C425-V,73.1,1900,Chrome,38,5.5,5-112,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19.25,19.25,9.25,26.4,340.65,216.57,4,68,2,0,4,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H7720GM38,886821161355,17X7.5,17,7.5,5-112/114.3 GM VIS CROSS,C426GM-V,73.1,1900,Gunmetal,38,5.5,5-112,5-4.5 (5-114.3),,VIS-VIS,426H,No,No,19.25,19.25,9.25,25.3,223.01,141.79,20,1,16,0,4,0,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H7721GM38,886821161362,17X7.5,17,7.5,5-114.3/120 GM VIS CROSS,C426GM-V,73.1,1800,Gunmetal,38,5.5,5-4.5 (5-114.3),5-120,,VIS-VIS,426H,No,No,19.25,19.25,9.25,25.3,223.01,141.79,24,4,5,23,16,5,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H7721MB38,886821161638,17X7.5,17,7.5,5-114.3/120 MB VIS CROSS II,C425MB-V,73.1,1900,Matte Black,38,5.5,5-4.5 (5-114.3),5-120,,VIS-VIS,426H,No,No,19.25,19.25,9.25,22.49,223.01,141.79,0,0,230,0,0,0,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H7731GM38,886821161393,17X7.5,17,7.5,5-108 GM VIS CROSS II,C426GM-V,73.1,2100,Gunmetal,38,5.75,5-4.25 (5-108),,,VIS-VIS,426H,No,No,19.5,19.5,9.75,26.9,223.01,141.79,214,81,0,2,8,3,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H7745GM38,886821161409,17X7.5,17,7.5,5-112 GM VIS CROSS II,C426GM-V,66.56,2100,Gunmetal,38,5.75,5-112,,,VIS-VIS,426H,No,No,19.5,19.5,9.75,27.1,223.01,141.79,279,315,37,39,8,12,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H7745WPS38,886821225552,17X7.5,17,7.5,5-112 WPS VIS CROSS II,C426WPS-V,66.56,2100,Winter Paint-Silver( Salt Resistant),38,5.74,5-112,,,VIS-VIS,426H,No,No,19.5,19.5,9.25,27,182.9,130.58,0,0,48,0,0,0,,
426H7768C40,886821178322,17X7.5,17,7.5,5-110/115 CHR VIS CROSS,C425-V,73.1,1900,Chrome,40,5.9,5-110,5-115,,VIS-VIS,426H,No,No,19.5,19.5,9.5,27.55,340.65,216.57,23,2,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/vision_426-7703_cross-17x7-1403-165-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426-7703_cross-17x7-1403-165-00-1000.jpg
426H7768GM40,886821160891,17X7.5,17,7.5,5-110/115 GM VIS CROSS,C426GM-V,73.1,1900,Gunmetal,40,5.8,5-110,5-115,,VIS-VIS,426H,No,No,19.5,19.5,9.75,25.8,223.01,141.79,139,206,483,0,39,4,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
426H7768MB40,886821161690,17X7.5,17,7.5,5-110/115 MB VIS CROSS,C425MB-V,73.1,1900,Matte Black,40,5.9,5-110,5-115,,VIS-VIS,426H,No,No,19,19,10,26.75,223.01,141.79,48,70,139,50,38,4,https://images.iconfigurators.app/images/wheels/large/426_17x7_MB_500.png,https://images.iconfigurators.app/images/wheels/xlarge/426_17x7_MB_1000.jpg
426H7768WPS40,886821225545,17X7.5,17,7.5,5-110/115 WPS VIS CROSS,C426WPS-V,73.1,1900,Winter Paint-Silver( Salt Resistant),40,5.82,5-110,5-115,,VIS-VIS,426H,No,No,19.5,19.5,9.25,26.4,182.9,130.58,0,0,1,0,0,0,,
426H7795GM38,886821163977,17X7.5,17,7.5,5-105/115 GM VIS CROSS,C426GM-V,73.1,1900,Gunmetal,38,5.75,5-105,,,VIS-VIS,426H,No,No,19.5,19.5,9.5,27.25,223.01,141.79,0,0,0,0,0,4,https://images.iconfigurators.app/images/wheels/large/vision_426h_17x75-1602-138-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/vision_426h_17x75-1602-138-00-1000.jpg
